Time,Gesture,Hand,Pos_X,Pos_Y,Pos_Z,Rot_X,Rot_Y,Rot_Z,Rot_W
12.32146,2,Right,0.9763293,2.256993,-0.3747782,-0.4692907,0.3923945,0.5472929,0.5711946
12.33247,2,Right,0.979307,2.256975,-0.380956,-0.4682019,0.4017734,0.5448291,0.5679141
12.34394,2,Right,0.9829314,2.256539,-0.3870768,-0.4656701,0.4120447,0.5405979,0.5666783
12.35488,2,Right,0.9860061,2.255532,-0.3934846,-0.4642176,0.4201137,0.5388086,0.5636415
12.36637,2,Right,0.9895435,2.25424,-0.3998899,-0.4600501,0.4286011,0.5363948,0.5629703
12.37697,2,Right,0.99256,2.252823,-0.4062354,-0.4570134,0.4367322,0.5351173,0.5604045
12.38808,2,Right,0.9951214,2.25141,-0.4130069,-0.4549883,0.4464543,0.5332732,0.556133
12.39869,2,Right,0.9981999,2.249286,-0.4195864,-0.4535459,0.4552436,0.5312465,0.552111
12.40999,2,Right,1.001562,2.246901,-0.4255755,-0.4523898,0.4661229,0.5281497,0.5469286
12.42082,2,Right,1.004791,2.243925,-0.4321243,-0.4507714,0.4756094,0.5257247,0.5424153
12.43262,2,Right,1.008359,2.23958,-0.4367059,-0.4467239,0.48629,0.5218682,0.5400123
12.44366,2,Right,1.011708,2.235547,-0.4419286,-0.4438261,0.4948267,0.5188159,0.5375825
12.45471,2,Right,1.015416,2.23131,-0.4454693,-0.4392885,0.5008668,0.5140397,0.5402974
12.46535,2,Right,1.0186,2.227024,-0.4497283,-0.4360079,0.5078523,0.5100014,0.5402608
12.47653,2,Right,1.022037,2.22256,-0.4526825,-0.4328973,0.5116884,0.5010028,0.5475135
12.48766,2,Right,1.02512,2.217206,-0.4563719,-0.4299378,0.518356,0.4958004,0.5483087
12.49967,2,Right,1.02835,2.211555,-0.459097,-0.4268329,0.5209615,0.4871885,0.5559317
12.51005,2,Right,1.030957,2.205832,-0.4614222,-0.4236587,0.5255663,0.4817564,0.5587523
12.52134,2,Right,1.034525,2.202031,-0.4635881,-0.4187185,0.5275324,0.4799232,0.5621904
12.53277,2,Right,1.037024,2.195966,-0.4657813,-0.4150941,0.5325944,0.4749829,0.5642972
12.54362,2,Right,1.039874,2.191627,-0.4667403,-0.411343,0.533877,0.4749911,0.5658231
12.55445,2,Right,1.042631,2.185923,-0.4678697,-0.4077012,0.5365506,0.4729538,0.5676336
12.56541,2,Right,1.045214,2.179812,-0.4687501,-0.403334,0.5397606,0.470914,0.5694033
12.57652,2,Right,1.048072,2.174179,-0.4688831,-0.3977064,0.5428103,0.468946,0.5720807
12.58767,2,Right,1.0505,2.168246,-0.4687507,-0.3927844,0.5459425,0.4660012,0.5749
12.59878,2,Right,1.052838,2.163574,-0.4674709,-0.3875529,0.5462546,0.4618467,0.5814691
12.60978,2,Right,1.054149,2.158825,-0.4661205,-0.3847004,0.5452785,0.4569028,0.5881469
12.62118,2,Right,1.054497,2.154225,-0.4643103,-0.387933,0.538851,0.4515043,0.5960633
12.63276,2,Right,1.056,2.148496,-0.4625003,-0.3895026,0.5346688,0.4469033,0.6022412
12.64385,2,Right,1.058841,2.142736,-0.4606227,-0.3886808,0.5330697,0.4431823,0.6069211
12.65499,2,Right,1.060259,2.137558,-0.4584285,-0.3863303,0.5330642,0.4392803,0.6112482
12.6654,2,Right,1.061675,2.133555,-0.4558313,-0.3818782,0.5348388,0.435902,0.6149032
12.67707,2,Right,1.062447,2.12897,-0.4523643,-0.3785403,0.5339817,0.4323351,0.6202073
12.68786,2,Right,1.062693,2.125556,-0.448986,-0.3761424,0.5313324,0.4294347,0.6259302
12.69908,2,Right,1.062696,2.122077,-0.4457943,-0.3750807,0.5275674,0.4260974,0.6320032
12.71028,2,Right,1.062377,2.118824,-0.4425998,-0.3756174,0.5235518,0.4215205,0.6380639
12.72119,2,Right,1.062079,2.115922,-0.4400152,-0.3799039,0.5189961,0.4138713,0.6442256
12.73315,2,Right,1.062053,2.112667,-0.4362824,-0.3810883,0.5160477,0.407105,0.6501784
12.74343,2,Right,1.062018,2.109922,-0.4323472,-0.3842535,0.5135667,0.3997657,0.6548174
12.75452,2,Right,1.061264,2.107415,-0.4283197,-0.3846887,0.5106064,0.3952197,0.6596189
12.76578,2,Right,1.060513,2.105215,-0.4239057,-0.3834908,0.5063217,0.3959222,0.6631883
12.77653,2,Right,1.05934,2.10342,-0.4199725,-0.3826826,0.5019751,0.3962214,0.6667711
12.78777,2,Right,1.058241,2.101841,-0.4162916,-0.3826205,0.4972517,0.3958576,0.6705513
12.79911,2,Right,1.057215,2.100407,-0.412667,-0.3834688,0.4927582,0.3944758,0.6741883
12.81115,2,Right,1.055801,2.099056,-0.4088058,-0.3842351,0.4886636,0.3921776,0.678062
12.82144,2,Right,1.054891,2.098305,-0.4058653,-0.386629,0.4866265,0.3894442,0.6797396
